audio_file,folder,filename,lyrics,lyrics_file,word_count
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053152.mp3,053,053152.mp3,"I know that's the power of a brain I ain't, I ain't, I ain't, I ain't keep thy way I do where we are staying Live it to be breached, I live it to be a promote Tell me my letitian that they'll never give me vote I know that they died, I got turned To be like a turn, I'm the weak, I got burned I want to ev'ry lose I want to rank you too I'm familiar, call me gold No time is no but me, no",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053152.txt,89
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053154.mp3,053,053154.mp3,I know the time will come When every put down the knife I'm gone Rise up! I know the time will come We don't want no balls I'll do you hear that? I know I know I know The rich don't deliver And to be a winner Riding on rehearsing long before me In Medina Psycha del Ecclasta Manonito Bullna Tiga Staffy lifting box in no meter Najet Seta Every time you practice Be me style I get better Tell them redder coach You were put back with a beautiful smile and it's your copy with for her for her and it's forever ill follow her like it is all in all,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053154.txt,112
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053157.mp3,053,053157.mp3,that,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053157.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053159.mp3,053,053159.mp3,Music Music Music Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053159.txt,4
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053228.mp3,053,053228.mp3,¶¶,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053228.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053229.mp3,053,053229.mp3,"I can't, I can't",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053229.txt,4
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053299.mp3,053,053299.mp3,here too.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053299.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053301.mp3,053,053301.mp3,"Yeahering, yeahering, yeahering, yeahering Yeahering theme",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053301.txt,6
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053379.mp3,053,053379.mp3,"I'm a music player from here He don't like the music in here I'm a music player from here He don't like the music in here But when I do a shit on my life I play my music in a rock I'm a music player No drug or license but that's alright Since I got me, that place and sexless I want CDs because sex and necklaces Mom doors make me...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053379.txt,72
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053381.mp3,053,053381.mp3,I'm going to my country All their adults try to find I'm dying and I'm dead I'm dying and I'm dead I'm dying and I'm dead There's not the Jesus in this every day It's a beautiful day I'm going to my country I'm going to my country I'm going to my country,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053381.txt,53
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053496.mp3,053,053496.mp3,μαMIH,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053496.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053576.mp3,053,053576.mp3,To wash my hands and rest my ear To wash my hands and rest my ear To wash my hands and rest my ear To wash my hands and rest my ear,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053576.txt,32
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053578.mp3,053,053578.mp3,"Successful, it won't be as stressful Cause I don't care",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053578.txt,10
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053586.mp3,053,053586.mp3,"Huh is itomasa whenever you just want to have this? Has race come to end? Yes, I hardly know whether my race came in.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053586.txt,24
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053587.mp3,053,053587.mp3,Om blade!!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053587.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053588.mp3,053,053588.mp3,"He still, my eyes Sing, baby, baby, baby, baby Never, never let me go And after all, we are the ones",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053588.txt,21
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053589.mp3,053,053589.mp3,"What is the plan? She'll be so pink, oh it's duck or train I'll be all in the winter The late evening",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053589.txt,22
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053591.mp3,053,053591.mp3,"Ku ridiculously transformed it towardslights and make it more fancy, because commercials don't have a intro…",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053591.txt,16
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053592.mp3,053,053592.mp3,up goodbye.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053592.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053675.mp3,053,053675.mp3,Bigik Nama The One,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053675.txt,4
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053724.mp3,053,053724.mp3,"I'm the roomie I'm the roomie Baby you're my children But I love round people me her As I flow me her As I draw me her Baby you're a children I'm the roomie Oh my I'm the roomie I'm the roomie Well, maybe you're the children As I flow me her",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053724.txt,52
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053725.mp3,053,053725.mp3,"And the hour that you'll live You broke in Over corn, like seafood, more All of us do it again And it needs milk Lay I have a coat And you're supposed to par over come on",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053725.txt,37
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053727.mp3,053,053727.mp3,"I am friction, I am friction, I will never quit. I bleed, I bleed, I drain, I'm in a school, I shit, I spit, I never quit. I'm a man, I'm a man, I shit, I'm a man, I shit, I spit, I never quit.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053727.txt,45
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053728.mp3,053,053728.mp3,ur,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053728.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053862.mp3,053,053862.mp3,"And I'm better, but a man's fate to like to breathe And you take knowledge in Like these desperate mad, emblaxseeds Who will not survive? I'll let it all refuse Clash down, black screen glitches",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053862.txt,35
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053863.mp3,053,053863.mp3,"Make me stand on top of the world, diving to a psychedelic world. Make me defy gravity, twist my brain to exercise. Hey! My love, you take me to the Tokyo.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053863.txt,31
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/053/053937.mp3,053,053937.mp3,"I'm not leaving my heart to something that we shouldn't stop Tenderly I'm in your arms and suddenly you plumb me always Sometimes you've been in my heart, because I'm being that we shouldn't stop Tenderly I'm in your arms and suddenly you plumb me always",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/053_053937.txt,46
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054019.mp3,054,054019.mp3,— —,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054019.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054031.mp3,054,054031.mp3,I Dance,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054031.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054032.mp3,054,054032.mp3,But no Theren I'm not enoughomb is enough though i have Condol theren AAAAaaaaaiaaaa,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054032.txt,14
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054034.mp3,054,054034.mp3,"For I know I know I know I know who I am Have got to raise a lamb Yes, Sir, I'm fast above My dairy feast was playlist",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054034.txt,28
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054037.mp3,054,054037.mp3,You were gone You were busy hanging out All you do are Tommy You were busy hanging out All you do are Tommy You're still on my windows All you do are Tommy You're still hanging out,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054037.txt,37
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054039.mp3,054,054039.mp3,"Break time, quarters you gold and bed I got this focus ghost. Yikes. If you want it fixed, take it, you go down Got this work for me and that one",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054039.txt,31
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054062.mp3,054,054062.mp3,Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054062.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054063.mp3,054,054063.mp3,This program shows more looks inside the rounds.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054063.txt,8
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054064.mp3,054,054064.mp3,Allright.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054064.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054151.mp3,054,054151.mp3,"The TV reception of the Sunspots. There's always memory. That rented, grown, paid and pulled before we moved back in. If the horrors were hollow, we'd be thinking of places we know precious little ones. The TV reception of the Sunspots. Keep it clean.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054151.txt,44
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054152.mp3,054,054152.mp3,Hey!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054152.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054154.mp3,054,054154.mp3,lude.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054154.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054155.mp3,054,054155.mp3,"You can not save me, you not sorrowed, I must have done it. You can not save me, you not sorrowed, I must have done it. You can not save me, you not sorrowed, I must have done it.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054155.txt,39
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054156.mp3,054,054156.mp3,The event variety forever crossing a threshold.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054156.txt,7
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054158.mp3,054,054158.mp3,"As you are aware of my editors emotions again, I just want to help them out. I don't know if I really should have chosen only to invite others. Next, turn on. Romanします.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054158.txt,33
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054160.mp3,054,054160.mp3,This is terribly tricky!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054160.txt,4
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054163.mp3,054,054163.mp3,"I'm gonna be your door to my heart, I'm gonna be your door to my heart, I'm gonna be your city You'll be mine I'm gonna be your building, I'm gonna be your life I'm gonna be your building, I'm gonna be your city",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054163.txt,44
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054234.mp3,054,054234.mp3,"You smile, it makes it worse By now I've come to realize that we are cursed Still I hold on, I don't know why When every word you say to me might be alive And I can't keep wasting my time Trying to read your words Oh oh oh",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054234.txt,49
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054235.mp3,054,054235.mp3,"Mama, sweet made us have You never came a child Oh, and I you never tell Tell me how to break down this wall Oh, oh, oh, oh Tell me how to break down this wall Oh, oh, oh, oh, oh",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054235.txt,41
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054236.mp3,054,054236.mp3,"I've been thinking about you but I never left you Never look over my shoulder, even never yet You know I've gone, no I never left you Now I've gone from the cold time and you're fitting to love You're like it's nothing I don't",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054236.txt,45
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054237.mp3,054,054237.mp3,"La, 閃闌, 閃闌 La, 閃闌 La, 閃闌 La...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054237.txt,8
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054297.mp3,054,054297.mp3,So I can grind my teeth and I can try to sleep through another night And make it to another day But if I wake up tomorrow And I still feel,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054297.txt,31
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054335.mp3,054,054335.mp3,You are the only one who's always alone But you are the only one who's always alone And you are the only one who's always alone,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054335.txt,26
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054365.mp3,054,054365.mp3,"I'm with the nigga, hurt you for recently I told the cousin people out my circle Pop's told me figures what you're doing, what you get And with fire broke, nigga, send your band to be the sixth This is it, this is life, I'm a quit, rip the mics Full of passions, digging in, and taking tickets out my life I'm sure with people after all these years But really, yo, we got a common dog, it's all these years What I'm wanting, it pursuing, they reflect the what you're doing Cause your life is at a standstill, dammit, you're my main steel But still I keep you at a healthy distra Cause if I got a carry, yo shit in mind, I can't go to this",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054365.txt,128
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/054/054376.mp3,054,054376.mp3,"Fuck it up a little bit, oh I'm in a clutch hit Hard of it, I brought a ham She wanna touch shit Muggery to stroke the rims with the dice She the market, clap people do With a white chick, she likes it Black people feel Just give me chicken and sing a link in the match Potatoes, and did I mention ambition and plus a side of haters The second dish is contagious, I agree with it But if they wanted, I'm blunt and smoked It's easy, as there's the clues in me Check it and we can rip it up I gotta bury she'll flow with me, we can mix it up It's worth it, mama shit",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/054_054376.txt,120
